"x1","r_true","r_LL","r_KLR"
-3.5,0.839457020769207,0.882749094306336,0.947250573517352
-3.4825,0.84019186711077,0.883302799858622,0.965301440246865
-3.465,0.840927356724272,0.883856852723458,0.983992892735732
-3.4475,0.841663490172823,0.884411253118696,1.00327933090243
-3.43,0.842400268020024,0.884966001262325,1.02311019324588
-3.4125,0.843137690829972,0.88552109737247,1.0434300445874
-3.395,0.843875759167255,0.886076541667395,1.06417871714458
-3.3775,0.844614473596958,0.886632334365497,1.08529150191488
-3.36,0.845353834684659,0.887188475685314,1.10669938526651
-3.3425,0.84609384299643,0.887744965845519,1.12832932368426
-3.325,0.846834499098841,0.888301805064923,1.15010454793866
-3.3075,0.847575803558957,0.888858993562474,1.17194488668022
-3.29,0.848317756944339,0.889416531557256,1.19376709874011
-3.2725,0.849060359823046,0.889974419268493,1.21548520335865
-3.255,0.849803612763631,0.890532656915543,1.23701079825208
-3.2375,0.850547516335149,0.891091244717906,1.25825335691351
-3.22,0.851292071107151,0.891650182895217,1.279120498831
-3.2025,0.852037277649687,0.892209471667248,1.29951822934912
-3.185,0.852783136533304,0.892769111253911,1.31935114960102
-3.1675,0.853529648329053,0.893329101875255,1.33852264114677
-3.15,0.85427681360848,0.893889443751466,1.35693503447074
-3.1325,0.855024632943634,0.89445013710287,1.37448977507371
-3.115,0.855773106907064,0.89501118214993,1.39108760526562
-3.0975,0.856522236071821,0.895572579113248,1.40662878361963
-3.08,0.857272021011457,0.896134328213563,1.42101336706952
-3.0625,0.858022462300026,0.896696429671754,1.43414158250406
-3.045,0.858773560512085,0.897258883708838,1.4459143151331
-3.0275,0.859525316222693,0.89782169054597,1.45623373960452
-3.01,0.860277730007413,0.898384850404445,1.46500411662607
-2.9925,0.861030802442312,0.898948363505696,1.47213277255726
-2.975,0.861784534103962,0.899512230071295,1.47753127204779
-2.9575,0.862538925569437,0.900076450322953,1.48111678440093
-2.94,0.863293977416319,0.900641024482519,1.482813633168
-2.9225,0.864049690222695,0.901205952771984,1.4825550059304
-2.905,0.864806064567158,0.901771235413475,1.4802847878683
-2.8875,0.865563101028806,0.902336872629261,1.4759594692804
-2.87,0.866320800187245,0.902902864641748,1.46955006458276
-2.8525,0.867079162622589,0.903469211673483,1.4610439694505
-2.835,0.867838188915459,0.904035913947153,1.45044667468542
-2.8175,0.868597879646986,0.904602971685584,1.43778325106332
-2.8,0.869358235398806,0.905170385111741,1.42309951966247
-2.7825,0.870119256753068,0.905738154448729,1.40646282758748
-2.765,0.870880944292428,0.906306279919796,1.38796235982981
-2.7475,0.871643298600053,0.906874761748325,1.36770893408902
-2.73,0.872406320259622,0.907443600157842,1.3458342461045
-2.7125,0.873170009855322,0.908012795372015,1.3224895573541
-2.695,0.873934367971854,0.908582347614648,1.29784384340052
-2.6775,0.874699395194429,0.909152257109689,1.27208144795603
-2.66,0.875465092108771,0.909722524081224,1.24539931298573
-2.6425,0.876231459301117,0.910293148753481,1.21800387700613
-2.625,0.876998497358217,0.910864131350829,1.19010775049926
-2.6075,0.877766206867334,0.911435472097775,1.16192628777578
-2.59,0.878534588416246,0.912007171218971,1.13367417792218
