"x1","r_true","r_LL","r_DR"
-3.5,0.839457020769207,0.681217874036839,0.578533353029462
-3.4825,0.84019186711077,0.68270619124904,0.581842690793135
-3.465,0.840927356724272,0.684197760120083,0.585154316561381
-3.4475,0.841663490172823,0.685692587754157,0.588468054658032
-3.43,0.842400268020024,0.687190681270971,0.591783728231294
-3.4125,0.843137690829972,0.68869204780579,0.595101159267252
-3.395,0.843875759167255,0.690196694509466,0.598420168603608
-3.3775,0.844614473596958,0.691704628548476,0.601740575943667
-3.36,0.845353834684659,0.693215857104953,0.605062199870557
-3.3425,0.84609384299643,0.694730387376723,0.608384857861692
-3.325,0.846834499098841,0.696248226577336,0.611708366303463
-3.3075,0.847575803558957,0.697769381936103,0.615032540506179
-3.29,0.848317756944339,0.699293860698129,0.618357194719229
-3.2725,0.849060359823046,0.700821670124349,0.621682142146486
-3.255,0.849803612763631,0.70235281749156,0.625007194961936
-3.2375,0.850547516335149,0.70388731009246,0.628332164325547
-3.22,0.851292071107151,0.705425155235676,0.631656860399358
-3.2025,0.852037277649687,0.706966360245807,0.634981092363797
-3.185,0.852783136533304,0.708510932463452,0.638304668434234
-3.1675,0.853529648329053,0.710058879245248,0.641627395877742
-3.15,0.85427681360848,0.711610207963906,0.644949081030099
-3.1325,0.855024632943634,0.713164926008243,0.648269529312995
-3.115,0.855773106907064,0.71472304078322,0.651588545251465
-3.0975,0.856522236071821,0.716284559709978,0.654905932491543
-3.08,0.857272021011457,0.717849490225867,0.658221493818128
-3.0625,0.858022462300026,0.719417839784491,0.661535031173053
-3.045,0.858773560512085,0.720989615855735,0.66484634567339
-3.0275,0.859525316222693,0.722564825925807,0.668155237629936
-3.01,0.860277730007413,0.724143477497268,0.671461506565928
-2.9925,0.861030802442312,0.725725578089073,0.67476495123595
-2.975,0.861784534103962,0.727311135236603,0.678065369645052
-2.9575,0.862538925569437,0.728900156491701,0.68136255906806
-2.94,0.863293977416319,0.730492649422712,0.684656316069096
-2.9225,0.864049690222695,0.732088621614514,0.687946436521278
-2.905,0.864806064567158,0.733688080668559,0.69123271562663
-2.8875,0.865563101028806,0.735291034202902,0.69451494793618
-2.87,0.866320800187245,0.736897489852246,0.697792927370229
-2.8525,0.867079162622589,0.738507455267973,0.70106644723883
-2.835,0.867838188915459,0.74012093811818,0.704335300262436
-2.8175,0.868597879646986,0.741737946087721,0.707599278592734
-2.8,0.869358235398806,0.743358486878236,0.710858173833655
-2.7825,0.870119256753068,0.744982568208193,0.714111777062557
-2.765,0.870880944292428,0.746610197812922,0.717359878851584
-2.7475,0.871643298600053,0.748241383444656,0.720602269289197
-2.73,0.872406320259622,0.749876132872562,0.723838738001866
-2.7125,0.873170009855322,0.751514453882782,0.727069074175924
-2.695,0.873934367971854,0.753156354278471,0.730293066579592
-2.6775,0.874699395194429,0.754801841879828,0.733510503585153
-2.66,0.875465092108771,0.756450924524142,0.73672117319128
-2.6425,0.876231459301117,0.758103610065821,0.739924863045521
-2.625,0.876998497358217,0.759759906376435,0.743121360466932
-2.6075,0.877766206867334,0.761419821344754,0.746310452468846
-2.59,0.878534588416246,0.763083362876778,0.749491925781797
-2.5725,0.879303642593246,0.764750538895785,0.752665566876575
-2.555,0.88007336998714,0.766421357342361,0.755831161987415
-2.5375,0.88084377118725,0.768095826174441,0.75898849713532
-2.52,0.881614846783416,0.769773953367347,0.762137358151516
-2.5025,0.882386597365992,0.771455746913824,0.765277530701024
-2.485,0.88315902352585,0.773141214824081,0.768408800306363
-2.4675,0.883932125854378,0.774830365125827,0.771530952371362
-2.45,0.884705904943484,0.77652320586431,0.774643772205089
-2.4325,0.885480361385591,0.778219745102354,0.777747045045895
-2.415,0.886255495773643,0.7799199909204,0.780840556085562
-2.3975,0.887031308701102,0.781623951416545,0.78392409049355
-2.38,0.88780780076195,0.783331634706573,0.786997433441354
-2.3625,0.888584972550689,0.785043048924004,0.790060370126945
-2.345,0.889362824662341,0.786758202220126,0.79311268579931
-2.3275,0.89014135769245,0.788477102764037,0.796154165783082
-2.31,0.890920572237078,0.790199758742682,0.799184595503249
-2.2925,0.891700468892813,0.791926178360893,0.802203760509945
-2.275,0.892481048256764,0.793656369841428,0.805211446503321
-2.2575,0.89326231092656,0.795390341425009,0.808207439358484
-2.24,0.894044257500357,0.797128101370363,0.811191525150509
-2.2225,0.894826888576833,0.798869657954261,0.814163490179511
-2.205,0.895610204755188,0.800615019471557,0.81712312099578
-2.1875,0.89639420663515,0.802364194235226,0.820070204424977
-2.17,0.897178894816971,0.804117190576407,0.823004527593374
-2.1525,0.897964269901427,0.805874016844439,0.825925877953142
-2.135,0.89875033248982,0.807634681406904,0.828834043307702
-2.1175,0.899537083183981,0.809399192649665,0.831728811837085
-2.1,0.900324522586266,0.811167558976906,0.834609972123356
-2.0825,0.901112651299556,0.812939788811172,0.837477313176053
-2.065,0.901901469927265,0.814715890593412,0.840330624457659
-2.0475,0.90269097907333,0.816495872783012,0.8431696959091
-2.03,0.903481179342221,0.818279743857845,0.845994317975257
-2.0125,0.904272071338933,0.820067512314303,0.84880428163049
-1.995,0.905063655668994,0.821859186667342,0.851599378404184
-1.9775,0.905855932938461,0.823654775450522,0.854379400406287
-1.96,0.906648903753921,0.825454287216045,0.857144140352864
-1.9425,0.907442568722492,0.827257730534799,0.859893391591632
-1.925,0.908236928451824,0.8290651139964,0.862626948127505
-1.9075,0.909031983550099,0.830876446209225,0.865344604648108
-1.89,0.90982773462603,0.832691735800464,0.868046156549302
-1.8725,0.910624182288865,0.834510991416152,0.870731399960658
-1.855,0.911421327148385,0.836334221721216,0.873400131770934
-1.8375,0.912219169814902,0.838161435399512,0.876052149653499
-1.82,0.913017710899266,0.839992641153869,0.878687252091744
-1.8025,0.913816951012859,0.841827847706132,0.881305238404444
-1.785,0.9146168907676,0.843667063797198,0.883905908771078
-1.7675,0.915417530775943,0.845510298187064,0.886489064257105
-1.75,0.916218871650878,0.847357559654863,0.889054506839188
-1.7325,0.91702091400593,0.849208856998911,0.891602039430363
-1.715,0.917823658455165,0.851064199036744,0.894131465905146
-1.6975,0.918627105613184,0.852923594605166,0.896642591124578
-1.68,0.919431256095125,0.854787052560284,0.8991352209612
-1.6625,0.920236110516666,0.856654581777556,0.901609162323948
-1.645,0.921041669494024,0.858526191151829,0.904064223182987
-1.6275,0.921847933643956,0.860401889597385,0.906500212594442
-1.61,0.922654903583757,0.862281686047982,0.908916940725058
-1.5925,0.923462579931263,0.864165589456894,0.911314218876759
-1.575,0.924270963304852,0.86605360879696,0.913691859511118
-1.5575,0.925080054323443,0.867945753060618,0.916049676273722
-1.54,0.925889853606495,0.869842031259957,0.918387484018436
-1.5225,0.926700361774012,0.871742452426754,0.920705098831555
-1.505,0.927511579446539,0.873647025612516,0.923002338055847
-1.4875,0.928323507245164,0.875555759888528,0.92527902031447
-1.47,0.929136145791519,0.877468664345895,0.927534965534779
-1.4525,0.929949495707782,0.879385748095582,0.929769994971999
-1.435,0.930763557616672,0.88130702026846,0.931983931232762
-1.4175,0.931578332141457,0.88323249001535,0.934176598298522
-1.4,0.932393819905948,0.885162166507064,0.936347821548821
-1.3825,0.933210021534503,0.887096058934452,0.938497427784416
-1.365,0.934026937652026,0.889034176508442,0.940625245250252
-1.3475,0.934844568883969,0.890976528460088,0.942731103658292
-1.33,0.935662915856331,0.892923124040611,0.94481483421018
-1.3125,0.936481979195658,0.894873972521445,0.946876269619754
-1.295,0.937301759529046,0.896829083194277,0.948915244135385
-1.2775,0.93812225748414,0.898788465371098,0.95093159356215
-1.26,0.938943473689133,0.900752128384242,0.952925155283839
-1.2425,0.939765408772769,0.902720081586433,0.954895768284769
-1.225,0.940588063364342,0.904692334350827,0.956843273171432
-1.2075,0.941411438093697,0.90666889607106,0.958767512193949
-1.19,0.94223553359123,0.908649776161291,0.960668329267337
-1.1725,0.94306035048789,0.910634984056247,0.962545569992586
-1.155,0.943885889415176,0.912624529211266,0.964399081677525
-1.1375,0.944712151005143,0.914618421102347,0.966228713357507
-1.12,0.945539135890396,0.916616669226189,0.968034315815871
-1.1025,0.946366844704097,0.918619283100242,0.969815741604207
-1.085,0.947195278079959,0.920626272262748,0.971572845062395
-1.0675,0.948024436652252,0.922637646272787,0.973305482338443
-1.05,0.948854321055801,0.924653414710328,0.975013511408091
-1.0325,0.949684931925986,0.926673587176264,0.976696792094195
-1.015,0.950516269898743,0.928698173292469,0.978355186085889
-0.9975,0.951348335610566,0.930727182701837,0.979988556957503
-0.98,0.952181129698505,0.932760625068329,0.981596770187255
-0.9625,0.953014652800168,0.934798510077019,0.983179693175703
-0.945,0.95384890555372,0.936840847434144,0.984737195263949
-0.9275,0.954683888597888,0.938887646867145,0.986269147751606
-0.91,0.955519602571954,0.940938918124714,0.987775423914504
-0.8925,0.956356048115763,0.942994670976846,0.989255899022155
-0.875,0.957193225869718,0.945054915214877,0.990710450354952
-0.8575,0.958031136474784,0.947119660651536,0.992138957221117
-0.84,0.958869780572485,0.949188917120994,0.993541300973376
-0.8225,0.959709158804908,0.951262694478903,0.994917365025376
-0.805,0.960549271814703,0.953341002602451,0.996267034867837
-0.7875,0.961390120245082,0.955423851390404,0.997590198084414
-0.77,0.962231704739818,0.957511250763155,0.998886744367301
-0.7525,0.96307402594325,0.95960321066277,1.00015656553255
-0.735,0.96391708450028,0.961699741053038,1.0013995555351
-0.7175,0.964760881056375,0.963800851919516,1.00261561048356
-0.7,0.965605416257566,0.965906553269577,1.00380462865463
-0.6825,0.966450690750452,0.968016855132458,1.0049665105073
-0.665,0.967296705182195,0.970131767559309,1.00610115869676
-0.6475,0.968143460200525,0.972251300623238,1.00720847808792
-0.63,0.96899095645374,0.974375464419363,1.00828837576878
-0.6125,0.969839194590702,0.976504269064853,1.00934076106335
-0.595,0.970688175260846,0.978637724698986,1.01036554554439
-0.5775,0.97153789911417,0.98077584148319,1.01136264304573
-0.56,0.972388366801247,0.982918629601094,1.0123319696744
-0.5425,0.973239578973214,0.985066099258574,1.01327344382237
-0.525,0.974091536281782,0.987218260683807,1.01418698617797
-0.5075,0.974944239379229,0.989375124127315,1.01507251973705
-0.49,0.975797688918407,0.991536699862015,1.01592996981382
-0.4725,0.976651885552739,0.993702998183266,1.01675926405128
-0.455,0.977506829936218,0.995874029408926,1.01756033243144
-0.4375,0.978362522723412,0.998049803879389,1.01833310728518
-0.42,0.97921896456946,1.00023033195764,1.01907752330174
-0.4025,0.980076156130075,1.00241562402932,1.01979351753792
-0.385,0.980934098061545,1.00460569050274,1.020481029427
-0.3675,0.981792791020732,1.00680054180896,1.0211400007872
-0.35,0.982652235665073,1.00900018840183,1.02177037582996
-0.3325,0.98351243265258,1.01120464075804,1.02237210116774
-0.315,0.984373382641841,1.01341390937716,1.02294512582163
-0.2975,0.985235086292021,1.01562800478172,1.02348940122848
-0.28,0.986097544262862,1.01784693751722,1.02400488124779
-0.2625,0.986960757214684,1.02007071815221,1.02449152216824
-0.245,0.987824725808383,1.02229935727833,1.02494928271386
-0.2275,0.988689450705437,1.02453286551034,1.02537812404982
-0.21,0.989554932567899,1.02677125348623,1.025778009788
-0.1925,0.990421172058405,1.0290145318672,1.02614890599209
-0.175,0.99128816984017,1.03126271133775,1.02649078118239
-0.1575,0.992155926576988,1.03351580260573,1.02680360634028
-0.14,0.993024442933235,1.03577381640238,1.02708735491229
-0.1225,0.99389371957387,1.03803676348238,1.02734200281394
-0.105,0.994763757164433,1.04030465462393,1.02756752843304
-0.0874999999999995,0.995634556371046,1.04257750062873,1.02776391263284
-0.0699999999999998,0.996506117860415,1.04485531232214,1.02793113875468
-0.0524999999999998,0.997378442299829,1.04713810055313,1.02806919262038
-0.0349999999999997,0.998251530357162,1.04942587619437,1.02817806253424
-0.0174999999999996,0.999125382700871,1.05171865014232,1.02825773928467
4.44089209850063e-16,1,1.05401643331721,1.02830821614553
0.0175000000000005,1.00087538292418,1.05631923666316,1.02832948887704
0.0350000000000001,1.00175153214362,1.05862707114816,1.02832155572641
0.0525000000000002,1.00262844832913,1.06093994776421,1.02828441742806
0.0700000000000003,1.00350613215209,1.06325787752728,1.02821807720352
0.0875000000000004,1.00438458428448,1.06558087147744,1.02812254076098
0.105,1.00526380539887,1.06790894067888,1.02799781629444
0.1225,1.00614379616841,1.07024209621993,1.02784391448259
0.140000000000001,1.00702455726685,1.07258034921319,1.02766084848725
0.1575,1.00790608936851,1.0749237107955,1.02744863395152
0.175,1.00878839314832,1.07727219212806,1.02720728899754
0.1925,1.00967146928179,1.07962580439643,1.02693683422395
0.21,1.01055531844503,1.08198455881063,1.02663729270291
0.2275,1.01143994131473,1.08434846660517,1.02630868997689
0.245000000000001,1.01232533856819,1.08671753903908,1.02595105405497
0.2625,1.01321151088328,1.08909178739603,1.02556441540894
0.28,1.01409845893849,1.09147122298429,1.02514880696894
0.2975,1.01498618341288,1.09385585713689,1.02470426411877
0.315,1.01587468498612,1.09624570121159,1.02423082469094
0.3325,1.01676396433846,1.09864076659096,1.02372852896124
0.350000000000001,1.01765402215076,1.10104106468245,1.02319741964309
0.3675,1.01854485910447,1.10344660691844,1.02263754188146
0.385,1.01943647588164,1.10585740475627,1.02204894324647
0.4025,1.02032887316491,1.10827346967833,1.02143167372672
0.42,1.02122205163753,1.11069481319207,1.02078578572217
0.4375,1.02211601198333,1.11312144683012,1.02011133403672
0.455,1.02301075488675,1.11555338215027,1.01940837587052
0.472500000000001,1.02390628103282,1.11799063073557,1.01867697081186
0.49,1.0248025911072,1.1204332041944,1.01791718082876
0.5075,1.02569968579611,1.12288111416048,1.01712907026023
0.525,1.02659756578639,1.12533437229294,1.0163127058072
0.5425,1.02749623176548,1.1277929902764,1.01546815652314
0.56,1.02839568442143,1.13025697982101,1.01459549380426
0.577500000000001,1.02929592444287,1.13272635266249,1.01369479137957
0.595000000000001,1.03019695251905,1.13520112056221,1.01276612530041
