"x1","r_true","r_LL","r_KLR"
-3.5,4.87632333010898,0.672579626790911,0.756696645788472
-3.4825,4.63174632029052,0.67344627623134,0.74371815418258
-3.465,4.37878996863815,0.674314042388992,0.730531445476266
-3.4475,4.12086892355869,0.675182926702806,0.717163103813013
-3.43,3.86120201110438,0.676052930613579,0.703639897339576
-3.4125,3.60275078660872,0.676924055563962,0.689988553482251
-3.395,3.34817272003023,0.677796302998465,0.676235553959453
-3.3775,3.09978925026178,0.678669674363461,0.662406953345262
-3.36,2.85956819346537,0.679544171107184,0.648528224117336
-3.3425,2.62911936883627,0.680419794679737,0.634624130171395
-3.325,2.4097018348441,0.68129654653309,0.620718629801276
-3.3075,2.2022408179012,0.682174428121083,0.606834808165924
-3.29,2.00735225844137,0.683053440899432,0.592994838328156
-3.2725,1.82537288099213,0.683933586325726,0.579219969087835
-3.255,1.65639379213703,0.684814865859434,0.565530537072468
-3.2375,1.500295796356,0.685697280961905,0.551945999915538
-3.22,1.35678486655229,0.686580833096371,0.538484986865476
-3.2025,1.22542648689875,0.687465523727949,0.52516536283907
-3.185,1.10567787688744,0.688351354323645,0.512004301769448
-3.1675,0.996917387852366,0.689238326352354,0.499018365101712
-3.15,0.898470622266972,0.690126441284865,0.486223581454272
-3.1325,0.809633052096841,0.691015700593861,0.473635523780702
-3.115,0.729689100097458,0.691906105753923,0.461269380820124
-3.0975,0.657927795581925,0.692797658241533,0.449140020193087
-3.08,0.59365522515052,0.693690359535074,0.437262041160643
-3.0625,0.536204072561249,0.694584211114835,0.425649815788007
-3.045,0.484940585026224,0.695479214463012,0.414317518011723
-3.0275,0.439269321082312,0.696375371063711,0.40327914086828
-3.01,0.39863603325465,0.697272682402951,0.392548502872164
-2.9925,0.362529022172482,0.698171149968664,0.382139245203157
-2.975,0.330479272228346,0.699070775250701,0.372064821950116
-2.9575,0.302059646223682,0.699971559740832,0.362338486140703
-2.94,0.276883380902896,0.70087350493275,0.352973274647745
-2.9225,0.254602089301473,0.70177661232207,0.343981995295192
-2.905,0.234903441212185,0.702680883406339,0.335377219588063
-2.8875,0.217508661017925,0.703586319685029,0.327171284467607
-2.87,0.202169953382228,0.704492922659547,0.319376306357709
-2.8525,0.18866794218365,0.705400693833232,0.312004210539684
-2.835,0.176809186697872,0.706309634711364,0.305066778593413
-2.8175,0.166423821241353,0.707219746801159,0.298575716299064
-2.8,0.157363350029389,0.708131031611777,0.292542744033125
-2.7825,0.149498617530338,0.709043490654322,0.286979711342314
-2.765,0.142717965742277,0.709957125441845,0.281898737064585
-2.7475,0.136925583200568,0.710871937489347,0.277312376110067
-2.73,0.132040045783651,0.711787928313782,0.273233813834961
-2.7125,0.1279930461889,0.712705099434056,0.269677088851344
-2.695,0.12472830700656,0.713623452371035,0.266657345124588
-2.6775,0.12220067137323,0.714542988647543,0.26419111432117
-2.66,0.120375365021424,0.715463709788367,0.262296629582751
-2.6425,0.119227423978852,0.716385617320258,0.260994172212707
-2.625,0.118741283062298,0.717308712771936,0.260306453161237
-2.6075,0.118910521535358,0.71823299767409,0.260259031674325
-2.59,0.119737763757089,0.719158473559379,0.260880774017899
-2.5725,0.121234734255904,0.720085141962441,0.262204355787794
-2.555,0.123422468346071,0.721013004419888,0.264266811953807
-2.5375,0.126331681093533,0.721942062470314,0.267110139446062
-2.52,0.130003299063004,0.722872317654295,0.270781957757246
-2.5025,0.134489160761685,0.723803771514391,0.275336233685937
-2.485,0.139852892946114,0.724736425595153,0.280834076963369
-2.4675,0.14617097086825,0.725670281443117,0.287344614063743
-2.45,0.15353397097055,0.726605340606817,0.294945947967987
-2.4325,0.162048024332552,0.727541604636779,0.303726211997221
-2.415,0.17183647812153,0.728479075085529,0.313784726011776
-2.3975,0.183041770164475,0.729417753507591,0.325233263231439
-2.38,0.195827518250246,0.730357641459494,0.338197435605222
-2.3625,0.210380820556148,0.731298740499773,0.352818204962405
-2.345,0.226914756295924,0.73224105218897,0.369253526007555
-2.3275,0.245671065893957,0.733184578089638,0.387680125453354
-2.31,0.266922977269721,0.734129319766343,0.408295419060294
-2.2925,0.290978128734949,0.73507527878567,0.431319564878821
-2.275,0.318181519167127,0.736022456716218,0.456997646335242
-2.2575,0.348918392212881,0.736970855128611,0.485601972686011
-2.24,0.383616933124806,0.737920475595495,0.517434476452338
-2.2225,0.422750624498897,0.738871319691543,0.552829177345966
-2.205,0.466840071027189,0.739823388993456,0.59215466945505
-2.1875,0.516454064204378,0.740776685079968,0.635816572567488
-2.17,0.572209617059412,0.741731209531847,0.684259868911868
-2.1525,0.634770658406796,0.742686963931897,0.737971022710936
-2.135,0.704845038566569,0.743643949864963,0.797479751200702
-2.1175,0.783179467551049,0.744602168917931,0.863360281667137
-2.1,0.870551986772201,0.745561622679731,0.936231889245911
-2.0825,0.967761571586731,0.746522312741344,1.01675846464603
-2.065,1.07561448029726,0.747484240695796,1.10564680995205
-2.0475,1.19490701173668,0.748447408138169,1.20364330523051
-2.03,1.32640441434748,0.7494118166656,1.31152853069608
-2.0125,1.47081581009728,0.750377467877283,1.430109371748
-1.995,1.6287651605614,0.751344363374474,1.56020808184063
-1.9775,1.80075851164509,0.752312504760491,1.70264773730316
-1.96,1.98714800604109,0.753281893640718,1.85823349739948
-1.9425,2.18809344278329,0.754252531622609,2.02772909293167
-1.925,2.40352248039474,0.755224420315687,2.21182802063834
-1.9075,2.63309090796995,0.756197561331552,2.41111903355647
-1.89,2.87614472549028,0.757171956283877,2.62604570558765
-1.8725,3.13168605431226,0.758147606788417,2.85686012768667
-1.855,3.39834511108845,0.759124514463009,3.10357117697572
-1.8375,3.67436059184345,0.760102680927572,3.36588829701153
-1.82,3.95757079721461,0.761082107804115,3.64316233681247
-1.8025,4.2454176592,0.762062796716737,3.93432570432359
-1.785,4.53496548650694,0.763044749291628,4.23783486550618
-1.7675,4.82293572381842,0.764027967157074,4.55161901065458
-1.75,5.10575832870049,0.76501245194346,4.87303943891566
-1.7325,5.37963953375318,0.765998205283271,5.19886478156031
-1.715,5.64064482324872,0.766985228811096,5.5252674774475
-1.6975,5.88479497075529,0.76797352416363,5.84784680516632
-1.68,6.10817202708897,0.768963092979677,6.16168314741164
-1.6625,6.30703129314045,0.769953936900153,6.46142692365851
-1.645,6.47791463640367,0.770946057568087,6.74142373765767
-1.6275,6.61776008234878,0.771939456628627,6.995874781666
-1.61,6.72400248563129,0.77293413572904,7.21902854740012
-1.5925,6.79466029281331,0.773930096518715,7.40539664277436
-1.575,6.82840395205743,0.774927340649167,7.54998332450953
-1.5575,6.82460238118895,0.77592586977404,7.6485156163475
-1.54,6.78334502037551,0.776925685549107,7.6976589973843
-1.5225,6.70543829203357,0.777926789632275,7.69520298069895
-1.505,6.59237667375728,0.778929183683589,7.64020171775224
-1.4875,6.44628995708018,0.779932869365229,7.53305715109427
-1.47,6.26986951435382,0.780937848341522,7.37553608287566
-1.4525,6.06627743796372,0.781944122278936,7.17071750194273
-1.435,5.83904318025169,0.782951692846086,6.92287210668517
-1.4175,5.59195276441489,0.783960561713741,6.6372815456587
-1.4,5.32893574070771,0.784970730554818,6.32000981930589
-1.3825,5.05395484163249,0.785982201044394,5.97764296607602
-1.365,4.77090278325539,0.7869949748597,5.61701518397444
-1.3475,4.48350992621706,0.788009053680132,5.24493973217947
-1.33,4.19526562129712,0.789024439187248,4.86796138505083
-1.3125,3.90935509762557,0.790041133064773,4.49214416831539
-1.295,3.62861278165116,0.791059136998603,4.1229040576128
-1.2775,3.35549202799652,0.792078452676803,3.76489181030174
-1.26,3.09205045223658,0.793099081789617,3.42192667531494
-1.2425,2.83994941721898,0.794121026029464,3.09697784389547
-1.225,2.60046575868505,0.795144287090947,2.79218749205673
-1.2075,2.37451354656302,0.796168866670848,2.50892729074545
-1.19,2.16267355563061,0.79719476646814,2.24787933584972
-1.1725,1.96522814301506,0.798221988183982,2.00913246584519
-1.155,1.78219937300427,0.799250533521727,1.79228569401885
-1.1375,1.61338846124506,0.800280404186921,1.59655174862932
-1.12,1.45841489966285,0.80131160188731,1.42085525123553
-1.1025,1.3167539416129,0.802344128332838,1.26392166300539
-1.085,1.18777144910742,0.803377985235654,1.12435463023576
-1.0675,1.07075541070951,0.804413174310113,1.00070065603657
-1.05,0.964943715485724,0.805449697272778,0.89150105842948
-1.0325,0.869548006118196,0.806487555842425,0.795331931618038
-1.015,0.783773628402856,0.807526751740046,0.710833323694536
-0.9975,0.706835844255351,0.808567286688846,0.636729116910938
-0.98,0.637972583300751,0.809609162414255,0.571839191653563
-0.9625,0.576454078453915,0.810652380643924,0.515085419746519
-0.945,0.521589769123162,0.811696943107732,0.465492910194386
-0.9275,0.472732867815625,0.812742851537785,0.422187757630456
-0.91,0.429282977977195,0.813790107668421,0.384392349187033
-0.8925,0.390687128429209,0.814838713236215,0.351419089936388
-0.875,0.35643955766445,0.815888669979977,0.322663224125972
-0.8575,0.326080543638495,0.81693997964076,0.297595267083525
-0.84,0.299194534812942,0.817992643961857,0.275753424489026
-0.8225,0.275407798557334,0.819046664688811,0.256736262238565
-0.805,0.254385765366766,0.820102043569412,0.240195799928257
-0.7875,0.235830212864494,0.821158782353704,0.225831131512207
-0.77,0.21947640289986,0.822216882793983,0.213382624888562
-0.7525,0.205090258503186,0.823276346644806,0.202626714915844
-0.735,0.192465645018188,0.824337175662988,0.193371278722289
-0.7175,0.181421801199248,0.825399371607611,0.185451565537177
-0.7,0.171800951110494,0.826462936240021,0.178726643431843
