"x1","r_true","r_LL","r_DR"
-3.5,0.890140878353872,0.69643105707595,0.0862287703035202
-3.4825,0.891815115530039,0.701121276546833,0.0884134155512627
-3.465,0.893507388015951,0.705843083004627,0.0906317016247683
-3.4475,0.89521801735966,0.710596689176637,0.0928835313292445
-3.43,0.896947330979837,0.715382309222811,0.0951687937868523
-3.4125,0.89869566227028,0.720200158745388,0.0974873648539634
-3.395,0.900463350706136,0.725050454798615,0.0998391075783704
-3.3775,0.902250741951847,0.729933415898521,0.102223872696283
-3.36,0.904058187970863,0.734849262032766,0.104641499168832
-3.3425,0.905886047137112,0.739798214670548,0.107091814757675
-3.325,0.907734684348268,0.744780496772584,0.109574636639187
-3.3075,0.909604471140829,0.749796332801154,0.112089772056592
-3.29,0.911495785807023,0.754845948730209,0.114637019009254
-3.2725,0.913409013513564,0.759929572055561,0.117216166978247
-3.255,0.915344546422268,0.765047431805124,0.119826997687164
-3.2375,0.91730278381256,0.770199758549233,0.122469285897009
-3.22,0.91928413220588,0.775386784411037,0.125142800233899
-3.2025,0.921289005491997,0.780608743076951,0.127847304048152
-3.185,0.923317825057271,0.785865869807187,0.13058255630321
-3.1675,0.925371019914853,0.791158401446351,0.133348312492739
-3.15,0.927449026836852,0.796486576434117,0.136144325584086
-3.1325,0.929552290488478,0.801850634815966,0.138970346986185
-3.115,0.931681263564176,0.807250818253998,0.141826127539836
-3.0975,0.933836406925762,0.812687370037827,0.144711418528201
-3.08,0.936018189742573,0.818160535095536,0.147625972705215
-3.0625,0.938227089633642,0.823670560004713,0.150569545339503
-3.045,0.940463592811899,0.829217693003557,0.153541895271282
-3.0275,0.942728194230424,0.83480218400207,0.156542785979625
-3.01,0.94502139773074,0.840424284593306,0.159571986657342
-2.9925,0.94734371619316,0.84608424806471,0.162629273290663
-2.975,0.949695671689188,0.851782329409533,0.165714429740789
-2.9575,0.952077795635991,0.857518785338313,0.168827248824321
-2.94,0.954490628952912,0.863293874290445,0.17196753338946
-2.9225,0.956934722220059,0.869107856445823,0.175135097384836
-2.905,0.959410635838942,0.87496099373656,0.178329766917737
-2.8875,0.96191894019516,0.880853549858792,0.181551381298458
-2.87,0.964460215823139,0.886785790284556,0.184799794067446
-2.8525,0.967035053572898,0.892757982273749,0.188074874001868
-2.835,0.969644054778849,0.898770394886171,0.191376506098207
-2.8175,0.972287831430595,0.904823298993645,0.194704592527471
-2.8,0.974967006345736,0.910916967292222,0.198059053559576
-2.7825,0.977682213344641,0.917051674314463,0.20143982845347
-2.765,0.980434097427179,0.923227696441813,0.204846876309593
-2.7475,0.983223314951373,0.929445311917047,0.208280176881239
-2.73,0.986050533813966,0.935704800856809,0.211739731341483
-2.7125,0.988916433632841,0.942006445264229,0.215225563002304
-2.695,0.991821705931295,0.948350529041632,0.21873771798266
-2.6775,0.994767054324089,0.954737338003322,0.222276265822276
-2.66,0.997753194705269,0.961167159888467,0.225841300038023
-2.6425,1.00078085543768,0.967640284374054,0.229432938619822
-2.625,1.00385077754417,0.974157003087944,0.233051324463132
-2.6075,1.00696371490033,0.98071760962201,0.23669662573518
-2.59,1.01012043442884,0.987322399545364,0.240369036172204
-2.5725,1.01332171629529,0.993971670417673,0.24406877530513
-2.555,1.01656835410534,1.00066572180256,0.247796088611241
-2.5375,1.01986115510331,1.00740485528111,0.251551247589557
-2.52,1.02320094037194,1.01418937446545,0.255334549757791
-2.5025,1.02658854503336,1.02101958501242,0.25914631856897
-2.485,1.03002481845113,1.02789579463737,0.262986903245935
-2.4675,1.03351062443322,1.03481831312798,0.266856678532202
-2.45,1.03704684143591,1.04178745235827,0.270756044357814
-2.4325,1.04063436276841,1.0488035263026,0.274685425419067
-2.415,1.04427409679811,1.05586685104984,0.278645270671215
-2.3975,1.04796696715638,1.06297774481763,0.282636052733479
-2.38,1.05171391294469,1.07013652796666,0.286658267205955
-2.3625,1.05551588894101,1.07734352301516,0.290712431898227
-2.345,1.05937386580626,1.08459905465341,0.294799085969804
-2.3275,1.06328883029066,1.09190344975836,0.298918788982701
-2.31,1.06726178543991,1.09925703740834,0.303072119866804
-2.2925,1.07129375080084,1.10666014889795,0.307259675798903
-2.275,1.07538576262653,1.1141131177529,0.311482070996571
-2.2575,1.07953887408051,1.12161627974512,0.315739935428337
-2.24,1.0837541554401,1.1291699729078,0.320033913441891
-2.2225,1.0880326942983,1.13677453755072,0.324364662312334
-2.205,1.09237559576439,1.14443031627548,0.328732850712798
-2.1875,1.0967839826627,1.152137653991,0.333139157110004
-2.17,1.10125899572945,1.15989689792905,0.337584268087653
-2.1525,1.10580179380737,1.16770839765987,0.342068876600796
-2.135,1.11041355403774,1.17557250510794,0.346593680164635
-2.1175,1.11509547204969,1.18348957456782,0.351159378981446
-2.1,1.11984876214636,1.19145996272014,0.35576667400963
-2.0825,1.12467465748762,1.19948402864762,0.36041626497913
-2.065,1.12957441026906,1.20756213385131,0.365108848357719
-2.0475,1.13454929189677,1.21569464226682,0.369845115272921
-2.03,1.13960059315782,1.22388192028074,0.374625749394555
-2.0125,1.14472962438569,1.23212433674714,0.379451424783144
-1.995,1.14993771562061,1.24042226300423,0.384322803709625
-1.9775,1.15522621676414,1.248776072891,0.38924053445203
-1.96,1.16059649772775,1.25718614276416,0.394205249074991
-1.9425,1.16604994857483,1.26565285151502,0.399217561198105
-1.925,1.17158797965573,1.2741765805866,0.404278063759378
-1.9075,1.17721202173538,1.28275771399082,0.409387326780102
-1.89,1.18292352611288,1.29139663832577,0.414545895137664
-1.8725,1.18872396473274,1.30009374279313,0.419754286352916
-1.855,1.19461483028706,1.30884941921575,0.425012988398828
-1.8375,1.20059763630818,1.31766406205525,0.430322457537231
-1.82,1.20667391725128,1.32653806842981,0.435683116190527
-1.8025,1.21284522856627,1.33547183813207,0.441095350855293
-1.785,1.21911314675836,1.34446577364712,0.446559510064725
-1.7675,1.2254792694368,1.35352028017067,0.452075902406875
-1.75,1.23194521535105,1.36263576562725,0.457644794605628
-1.7325,1.2385126244137,1.37181264068865,0.463266409671312
-1.715,1.24518315770963,1.38105131879237,0.468940925127796
