"x1","r_true","r_LL","r_DR"
-3.5,0.851850800199528,0.853104918773432,0.161790055564897
-3.4825,0.852810545963047,0.855119446255511,0.166437010602084
-3.465,0.853774929137447,0.857138730855838,0.171172909464827
-3.4475,0.854744018115985,0.859162783807902,0.175997867990811
-3.43,0.855717882333529,0.86119161637172,0.18091194281556
-3.4125,0.856696592278537,0.863225239833897,0.185915130015888
-3.395,0.857680219505019,0.865263665507694,0.191007363800805
-3.3775,0.858668836644482,0.867306904733082,0.19618851525285
-3.36,0.859662517417837,0.869354968876815,0.201458391122824
-3.3425,0.860661336647271,0.871407869332485,0.206816732680817
-3.325,0.86166537026808,0.873465617520591,0.212263214626401
-3.3075,0.862674695340433,0.8755282248886,0.21779744406079
-3.29,0.863689390061085,0.87759570291101,0.223418959523719
-3.2725,0.864709533775008,0.879668063089416,0.229127230097716
-3.255,0.86573520698694,0.881745316952574,0.23492165458237
-3.2375,0.866766491372847,0.883827476056462,0.240801560741125
-3.22,0.867803469791268,0.885914551984347,0.246766204623017
-3.2025,0.86884622629456,0.888006556346849,0.252814769961705
-3.185,0.869894846140006,0.890103500782006,0.258946367654035
-3.1675,0.870949415800785,0.892205396955338,0.265160035320269
-3.15,0.872010022976799,0.89431225655991,0.271454736947987
-3.1325,0.87307675660533,0.896424091316402,0.277829362621583
-3.115,0.874149706871522,0.89854091297317,0.284282728339129
-3.0975,0.875228965218675,0.900662733306312,0.290813575918248
-3.08,0.876314624358336,0.902789564119735,0.29742057299253
-3.0625,0.877406778280165,0.90492141724522,0.304102313099864
-3.045,0.878505522261574,0.907058304542486,0.31085731586393
-3.0275,0.879610952877118,0.909200237899261,0.317684027269942
-3.01,0.880723168007616,0.91134722923134,0.324580820035595
-2.9925,0.881842266848989,0.913499290482661,0.331545994078
-2.975,0.882968349920812,0.915656433625362,0.338577777077256
-2.9575,0.88410151907453,0.917818670659856,0.345674325137135
-2.94,0.885241877501363,0.919986013614891,0.352833723543198
-2.9225,0.886389529739833,0.922158474547622,0.360053987618516
-2.905,0.887544581682944,0.924336065543674,0.367333063676979
