"x1","r_true","r_LL","r_KLR"
-3.5,1.30323271292013,0.852123970306715,1.27073768130667
-3.4825,1.28741939143113,0.852857804928331,1.26702052271009
-3.465,1.2703031920023,0.8535922715158,1.26208748881107
-3.4475,1.25199059569651,0.85432737061336,1.25592326810127
-3.43,1.23259244993451,0.855063102765719,1.2485211178886
-3.4125,1.21222275894491,0.855799468518052,1.23988298380951
-3.395,1.19099749259668,0.856536468416004,1.23001950330139
-3.3775,1.16903343254361,0.857274103005692,1.21894989685663
-3.36,1.14644707272356,0.858012372833701,1.20670175356301
-3.3425,1.12335358906572,0.858751278447086,1.19331071970467
-3.325,1.09986589085443,0.859490820393377,1.17882010097085
-3.3075,1.07609376366484,0.860230999220571,1.16328039004376
-3.29,1.05214311120767,0.86097181547714,1.14674873199721
-3.2725,1.02811530087637,0.861713269712027,1.12928834005487
-3.255,1.00410661535013,0.862455362474648,1.11096787388367
-3.2375,0.980207810329582,0.863198094314892,1.09186079181522
-3.22,0.956503776418035,0.863941465783122,1.07204468729581
-3.2025,0.933073301345493,0.864685477430175,1.05160061857913
-3.185,0.909988927189545,0.865430129807362,1.03061243930733
-3.1675,0.88731689598996,0.866175423466468,1.00916613629103
-3.15,0.865117176183954,0.866921358959756,0.987349179589128
-3.1325,0.843443561599486,0.86766793683996,0.965249888985838
-3.115,0.822343834319383,0.868415157660294,0.942956820213261
-3.0975,0.80185998254801,0.869163021974448,0.920558173798962
-3.08,0.782028464648285,0.869911530336586,0.898141229223038
-3.0625,0.762880510740686,0.870660683301353,0.875791807117365
-3.045,0.744442453636578,0.871410481423868,0.8535937624762
-3.0275,0.726736081384226,0.872160925259731,0.831628512200843
-3.01,0.709779004306702,0.872912015365019,0.809974600689909
-2.9925,0.693585030077708,0.873663752296288,0.78870730752571
-2.975,0.678164541087545,0.874416136610574,0.767898301517913
-2.9575,0.663524869073527,0.875169168865392,0.747615345379549
-2.94,0.649670662706608,0.875922849618737,0.727922055078352
-2.9225,0.636604244521681,0.876677179429086,0.708877717400797
-2.905,0.62432595423925,0.877432158855394,0.690537168483048
-2.8875,0.612834476140104,0.8781877884571,0.672950735022519
-2.87,0.602127148714608,0.878944068794124,0.656164238627203
-2.8525,0.592200255309229,0.879701000426869,0.640219062345869
-2.835,0.583049294931978,0.880458583916219,0.625152276921143
-2.8175,0.574669232755025,0.881216819823541,0.610996822794661
-2.8,0.567054730167477,0.881975708710687,0.597781742443839
